time	TC4_1	TC4_2	TC4_3	TC4_4
(sec)	(degC)	(degC)	(degC)	(degC)

167.19872	50	25	24	29
167.28064	50	25	24	29
167.36256	50	25	24	29
167.44448	50	25	24	29
167.52640	50	25	24	29
167.60832	49	25	24	29
167.69024	48	25	24	29
167.77216	47	25	24	29
167.85408	47	25	24	29
167.93600	46	25	24	29
168.01792	46	25	24	29
168.09984	45	25	24	29
168.18176	45	25	24	29
168.26368	44	25	24	29
168.34560	44	25	24	29
168.42752	44	25	24	29
168.50944	44	25	24	29
168.59136	43	25	24	29
168.67328	43	25	24	29
168.75520	43	25	24	29
168.83712	43	25	24	29
168.91904	43	25	24	29
169.00096	43	25	24	29
169.08288	42	25	24	29
169.16480	42	25	24	29
169.24672	42	25	24	29
169.32864	42	25	24	29
169.41056	42	25	24	29
169.49248	42	25	24	29
169.57440	41	25	24	29
169.65632	41	25	24	29
169.73824	41	25	24	29
169.82016	41	25	24	29
169.90208	41	25	24	29
169.98400	41	25	24	29
170.06592	40	25	24	29
170.14784	40	25	24	29
170.22976	40	25	24	29
170.31168	40	25	24	29
170.39360	40	25	24	29
170.47552	40	25	24	29
170.55744	40	25	24	29
170.63936	40	25	24	29
170.72128	40	25	24	29
170.80320	40	25	24	29
170.88512	38	25	24	29
170.96704	38	25	24	29
171.04896	38	25	24	29
171.13088	38	25	24	29
171.21280	38	25	24	29
171.29472	38	25	24	29
171.37664	38	25	24	29
171.45856	38	25	24	29
171.54048	38	25	24	29
171.62240	38	25	24	29
171.70432	37	25	24	29
171.78624	37	25	24	29
171.86816	37	25	24	29
171.95008	37	25	24	29
172.03200	37	25	24	29
172.11392	37	25	24	29
172.19584	37	25	24	29
172.27776	37	25	24	29
172.35968	36	25	24	29
172.44160	36	25	24	29
172.52352	36	25	24	29
172.60544	36	25	24	29
172.68736	36	25	24	29
172.76928	36	25	24	29
172.85120	36	25	24	29
172.93312	36	25	24	29
173.01504	35	25	24	29
173.09696	35	25	24	29
173.17888	35	25	24	29
173.26080	35	25	24	29
173.34272	35	25	24	29
173.42464	35	25	24	29
173.50656	35	25	24	29
173.58848	35	25	24	29
173.67040	35	25	24	29
173.75232	35	25	24	29
173.83424	35	25	24	29
173.91616	35	25	24	29
173.99808	35	25	24	29
174.08000	35	25	24	29
174.16192	34	25	24	29
174.24384	34	25	24	29
174.32576	34	25	24	29
174.40768	34	25	24	29
174.48960	34	25	24	29
174.57152	34	25	24	29
174.65344	34	25	24	29
174.73536	34	25	24	29
174.81728	34	25	24	29
174.89920	34	25	24	29
174.98112	33	25	24	29
175.06304	33	25	24	29
175.14496	33	25	24	29
175.22688	33	25	24	29
175.30880	33	25	24	29
175.39072	33	25	24	29
175.47264	33	25	24	29
175.55456	33	25	24	29
175.63648	33	25	24	29
175.71840	33	25	24	29
175.80032	33	25	24	29
175.88224	33	25	24	29
175.96416	33	25	24	29
176.04608	33	25	24	29
176.12800	33	25	24	29
176.20992	33	25	24	29
176.29184	33	25	24	29
176.37376	33	25	24	29
176.45568	33	25	24	29
176.53760	33	25	24	29
176.61952	33	25	24	29
176.70144	33	25	24	29
176.78336	33	25	24	29
176.86528	33	25	24	29
176.94720	33	25	24	29
177.02912	33	25	24	29
177.11104	33	25	24	29
177.19296	33	25	24	29
177.27488	33	25	24	29
177.35680	33	25	24	29
177.43872	33	25	24	29
177.52064	33	25	24	29
177.60256	33	25	24	29
177.68448	33	25	24	29
177.76640	33	25	24	29
177.84832	33	25	24	29
177.93024	33	25	24	29
178.01216	33	25	24	29
178.09408	33	25	24	29
178.17600	33	25	24	29
178.25792	33	25	24	29
178.33984	33	25	24	29
178.42176	33	25	24	29
178.50368	33	25	24	29
178.58560	33	25	24	29
178.66752	33	25	24	29
178.74944	33	25	24	29
178.83136	33	25	24	29
178.91328	33	25	24	29
178.99520	33	25	24	29
179.07712	33	25	24	29
179.15904	33	25	24	29
179.24096	33	25	24	29
179.32288	33	25	24	29
179.40480	33	25	24	29
179.48672	33	25	24	29
179.56864	33	25	24	29
179.65056	33	25	24	29
179.73248	33	25	24	29
179.81440	33	25	24	29
179.89632	33	25	24	29
179.97824	33	25	24	29
180.06016	33	25	24	29
180.14208	33	25	24	29
180.22400	33	25	24	29
180.30592	33	25	24	29
180.38784	33	25	24	29
180.46976	33	25	24	29
180.55168	33	25	24	29
180.63360	33	25	24	29
180.71552	33	25	24	29
180.79744	33	25	24	29
180.87936	33	25	24	29
180.96128	33	25	24	29
181.04320	33	25	24	29
181.12512	33	25	24	29
181.20704	33	25	24	29
181.28896	33	25	24	29
181.37088	33	25	24	29
181.45280	33	25	24	29
181.53472	33	25	24	29
181.61664	33	25	24	29
181.69856	33	25	24	29
181.78048	33	25	24	29
181.86240	33	25	24	29
181.94432	33	25	24	29
182.02624	33	25	24	29
182.10816	33	25	24	29
182.19008	33	25	24	29
182.27200	33	25	24	29
182.35392	33	25	24	29
182.43584	33	25	24	29
182.51776	33	25	24	29
182.59968	33	25	24	29
182.68160	33	25	24	29
182.76352	33	25	24	29
182.84544	33	25	24	29
182.92736	33	25	24	29
183.00928	33	25	24	29
183.09120	33	25	24	29
183.17312	33	25	24	29
183.25504	33	25	24	29
183.33696	33	25	24	29
183.41888	33	25	24	29
183.50080	33	25	24	29
183.58272	33	25	24	29
183.66464	33	25	24	29
183.74656	33	25	24	29
183.82848	33	25	24	29
183.91040	33	25	24	29
183.99232	33	25	24	29
184.07424	33	25	24	29
184.15616	33	25	24	29
184.23808	33	25	24	29
184.32000	33	25	24	29
184.40192	33	25	24	29
184.48384	33	25	24	29
184.56576	33	25	24	29
184.64768	33	25	24	29
184.72960	33	25	24	29
184.81152	33	25	24	29
184.89344	33	25	24	29
184.97536	33	25	24	29
185.05728	33	25	24	29
185.13920	33	25	24	29
185.22112	33	25	24	29
185.30304	33	25	24	29
185.38496	33	25	24	29
185.46688	33	25	24	29
185.54880	33	25	24	29
185.63072	33	25	24	29
185.71264	33	25	24	29
185.79456	33	25	24	29
185.87648	33	25	24	29
185.95840	33	25	24	29
186.04032	33	25	24	29
186.12224	33	25	24	29
186.20416	33	25	24	29
186.28608	33	25	24	29
186.36800	33	25	24	29
186.44992	33	25	24	29
186.53184	33	25	24	29
186.61376	33	25	24	29
186.69568	33	25	24	29
186.77760	33	25	24	29
186.85952	33	25	24	29
186.94144	33	25	24	29
187.02336	33	25	24	29
187.10528	33	25	24	29
187.18720	33	25	24	29
187.26912	33	25	24	29
187.35104	33	25	24	29
187.43296	33	25	24	29
187.51488	33	25	24	29
187.59680	33	25	24	29
187.67872	33	25	24	29
187.76064	33	25	24	29
187.84256	33	25	24	29
187.92448	33	25	24	29
188.00640	33	25	24	29
188.08832	33	25	24	29
188.17024	33	25	24	29
188.25216	33	25	24	29
188.33408	33	25	24	29
188.41600	33	25	24	29
188.49792	33	25	24	29
188.57984	33	25	24	29
188.66176	33	25	24	29
188.74368	33	25	24	29
188.82560	33	25	24	29
188.90752	32	25	24	29
188.98944	32	25	24	29
189.07136	32	25	24	29
189.15328	32	25	24	29
189.23520	32	25	24	29
189.31712	32	25	24	29
189.39904	32	25	24	29
189.48096	32	25	24	29
189.56288	32	25	24	29
189.64480	32	25	24	29
189.72672	32	25	24	29
189.80864	32	25	24	29
189.89056	32	25	24	29
189.97248	32	25	24	29
190.05440	32	25	24	29
190.13632	32	25	24	29
190.21824	32	25	24	29
190.30016	32	25	24	29
190.38208	32	25	24	29
190.46400	32	25	24	29
190.54592	32	25	24	29
190.62784	32	25	24	29
190.70976	32	25	24	29
190.79168	32	25	24	29
190.87360	32	25	24	29
190.95552	32	25	24	29
191.03744	32	25	24	29
191.11936	32	25	24	29
191.20128	32	25	24	29
191.28320	32	25	24	29
191.36512	32	25	24	29
191.44704	32	25	24	29
191.52896	32	25	24	29
191.61088	32	25	24	29
191.69280	32	25	24	29
191.77472	32	25	24	29
191.85664	32	25	24	29
191.93856	32	25	24	29
192.02048	32	25	24	29
192.10240	32	25	24	29
192.18432	32	25	24	29
192.26624	32	25	24	29
192.34816	32	25	24	29
192.43008	32	25	24	29
192.51200	32	25	24	29
192.59392	32	25	24	29
192.67584	32	25	24	29
192.75776	32	25	24	29
192.83968	32	25	24	29
192.92160	32	25	24	29
193.00352	32	25	24	29
193.08544	32	25	24	29
193.16736	32	25	24	29
193.24928	32	25	24	29
193.33120	32	25	24	29
193.41312	32	25	24	29
193.49504	32	25	24	29
193.57696	32	25	24	29
193.65888	32	25	24	29
193.74080	32	25	24	29
193.82272	32	25	24	29
193.90464	33	25	24	29
193.98656	34	25	24	29
194.06848	35	25	24	29
194.15040	36	25	24	29
194.23232	37	25	24	29
194.31424	37	25	24	29
194.39616	38	25	24	29
194.47808	40	25	24	29
194.56000	41	25	24	29
194.64192	41	25	24	29
194.72384	42	25	24	29
194.80576	43	25	24	29
194.88768	44	25	24	29
194.96960	44	25	24	29
195.05152	45	25	24	29
195.13344	45	25	24	29
195.21536	46	25	24	29
195.29728	46	25	24	29
195.37920	46	25	24	29
195.46112	46	25	24	29
195.54304	46	25	24	29
195.62496	46	25	24	29
195.70688	46	25	24	29
195.78880	46	25	24	29
195.87072	46	25	24	29
195.95264	46	25	24	29
196.03456	46	25	24	29
196.11648	46	25	24	29
196.19840	46	25	24	29
196.28032	46	25	24	29
196.36224	46	25	24	29
196.44416	46	25	24	29
196.52608	46	25	24	29
196.60800	46	25	24	29
196.68992	46	25	24	29
196.77184	46	25	24	29
196.85376	46	25	24	29
196.93568	45	25	24	29
197.01760	45	25	24	29
197.09952	45	25	24	29
197.18144	45	25	24	29
197.26336	45	25	24	29
197.34528	45	25	24	29
197.42720	45	25	24	29
197.50912	45	25	24	29
197.59104	44	25	24	29
197.67296	44	25	24	29
197.75488	44	25	24	29
197.83680	44	25	24	29
197.91872	44	25	24	29
198.00064	44	25	24	29
198.08256	44	25	24	29
198.16448	44	25	24	29
198.24640	44	25	24	29
198.32832	44	25	24	29
198.41024	44	25	24	29
198.49216	44	25	24	29
198.57408	44	25	24	29
198.65600	44	25	24	29
198.73792	44	25	24	29
198.81984	44	25	24	29
198.90176	44	25	24	29
198.98368	44	25	24	29
199.06560	44	25	24	29
199.14752	44	25	24	29
199.22944	44	25	24	29
199.31136	44	25	24	29
199.39328	44	25	24	29
199.47520	44	25	24	29
199.55712	44	25	24	29
199.63904	44	25	24	29
199.72096	44	25	24	29
199.80288	44	25	24	29
199.88480	44	25	24	29
199.96672	44	25	24	29
200.04864	44	25	24	29
200.13056	44	25	24	29
200.21248	43	25	24	29
200.29440	43	25	24	29
200.37632	42	25	24	29
200.45824	42	25	24	29
200.54016	42	25	24	29
200.62208	42	25	24	29
200.70400	41	25	24	29
200.78592	41	25	24	29
200.86784	41	25	24	29
200.94976	41	25	24	29
201.03168	41	25	24	29
201.11360	41	25	24	29
201.19552	41	25	24	29
201.27744	41	25	24	29
201.35936	40	25	24	29
201.44128	40	25	24	29
201.52320	40	25	24	29
201.60512	40	25	24	29
201.68704	38	25	24	29
201.76896	38	25	24	29
201.85088	38	25	24	29
201.93280	38	25	24	29
202.01472	37	25	24	29
202.09664	37	25	24	29
202.17856	37	25	24	29
202.26048	37	25	24	29
202.34240	36	25	24	29
202.42432	36	25	24	29
202.50624	36	25	24	29
202.58816	36	25	24	29
202.67008	36	25	24	29
202.75200	36	25	24	29
202.83392	36	25	24	29
202.91584	36	25	24	29
202.99776	35	25	24	29
203.07968	35	25	24	29
203.16160	35	25	24	29
203.24352	35	25	24	29
203.32544	35	25	24	29
203.40736	35	25	24	29
203.48928	35	25	24	29
203.57120	35	25	24	29
203.65312	35	25	24	29
203.73504	35	25	24	29
203.81696	35	25	24	29
203.89888	35	25	24	29
203.98080	34	25	24	29
204.06272	34	25	24	29
204.14464	34	25	24	29
204.22656	34	25	24	29
204.30848	34	25	24	29
204.39040	34	25	24	29
204.47232	34	25	24	29
204.55424	34	25	24	29
204.63616	34	25	24	29
204.71808	34	25	24	29
204.80000	34	25	24	29
204.88192	34	25	24	29
204.96384	34	25	24	29
205.04576	34	25	24	29
205.12768	34	25	24	29
205.20960	34	25	24	29
205.29152	34	25	24	29
205.37344	34	25	24	29
205.45536	34	25	24	29
205.53728	34	25	24	29
205.61920	34	25	24	29
205.70112	34	25	24	29
205.78304	34	25	24	29
205.86496	34	25	24	29
205.94688	34	25	24	29
206.02880	34	25	24	29
206.11072	34	25	24	29
206.19264	34	25	24	29
206.27456	34	25	24	29
206.35648	34	25	24	29
206.43840	34	25	24	29
206.52032	34	25	24	29
206.60224	34	25	24	29
206.68416	34	25	24	29
206.76608	34	25	24	29
206.84800	34	25	24	29
206.92992	34	25	24	29
207.01184	34	25	24	29
207.09376	34	25	24	29
207.17568	34	25	24	29
207.25760	34	25	24	29
207.33952	34	25	24	29
207.42144	34	25	24	29
207.50336	34	25	24	29
207.58528	34	25	24	29
207.66720	34	25	24	29
207.74912	34	25	24	29
207.83104	34	25	24	29
207.91296	34	25	24	29
207.99488	34	25	24	29
208.07680	34	25	24	29
208.15872	34	25	24	29
208.24064	34	25	24	29
208.32256	34	25	24	29
208.40448	34	25	24	29
208.48640	34	25	24	29
208.56832	34	25	24	29
208.65024	34	25	24	29
208.73216	34	25	24	29
208.81408	34	25	24	29
208.89600	34	25	24	29
208.97792	34	25	24	29
209.05984	34	25	24	29
209.14176	34	25	24	29
209.22368	34	25	24	29
209.30560	34	25	24	29
209.38752	34	25	24	29
209.46944	34	25	24	29
209.55136	34	25	24	29
209.63328	34	25	24	29
209.71520	34	25	24	29
209.79712	34	25	24	29
209.87904	34	25	24	29
209.96096	34	25	24	29
210.04288	34	25	24	29
210.12480	34	25	24	29
210.20672	34	25	24	29
210.28864	34	25	24	29
210.37056	34	25	24	29
210.45248	34	25	24	29
210.53440	34	25	24	29
210.61632	34	25	24	29
210.69824	34	25	24	29
210.78016	34	25	24	29
210.86208	34	25	24	29
210.94400	34	25	24	29
211.02592	34	25	24	29
211.10784	34	25	24	29
211.18976	33	25	24	29
211.27168	33	25	24	29
211.35360	33	25	24	29
211.43552	33	25	24	29
211.51744	33	25	24	29
211.59936	33	25	24	29
211.68128	33	25	24	29
211.76320	33	25	24	29
211.84512	33	25	24	29
211.92704	33	25	24	29
212.00896	33	25	24	29
212.09088	33	25	24	29
212.17280	33	25	24	29
212.25472	33	25	24	29
212.33664	33	25	24	29
212.41856	33	25	24	29
212.50048	33	25	24	29
212.58240	33	25	24	29
212.66432	33	25	24	29
212.74624	33	25	24	29
212.82816	33	25	24	29
212.91008	33	25	24	29
212.99200	33	25	24	29
213.07392	33	25	24	29
213.15584	33	25	24	29
213.23776	33	25	24	29
213.31968	33	25	24	29
213.40160	33	25	24	29
213.48352	33	25	24	29
213.56544	33	25	24	29
213.64736	33	25	24	29
213.72928	33	25	24	29
213.81120	33	25	24	29
213.89312	33	25	24	29
213.97504	33	25	24	29
214.05696	33	25	24	29
214.13888	33	25	24	29
214.22080	33	25	24	29
214.30272	33	25	24	29
214.38464	33	25	24	29
214.46656	33	25	24	29
214.54848	33	25	24	29
214.63040	33	25	24	29
214.71232	33	25	24	29
214.79424	33	25	24	29
214.87616	33	25	24	29
214.95808	33	25	24	29
215.04000	33	25	24	29
215.12192	33	25	24	29
215.20384	33	25	24	29
215.28576	33	25	24	29
215.36768	33	25	24	29
215.44960	33	25	24	29
215.53152	33	25	24	29
215.61344	33	25	24	29
215.69536	33	25	24	29
215.77728	33	25	24	29
215.85920	33	25	24	29
215.94112	33	25	24	29
216.02304	33	25	24	29
216.10496	32	25	24	29
216.18688	32	25	24	29
216.26880	32	25	24	29
216.35072	32	25	24	29
216.43264	32	25	24	29
216.51456	32	25	24	29
216.59648	32	25	24	29
216.67840	32	25	24	29
216.76032	32	25	24	29
216.84224	32	25	24	29
216.92416	32	25	24	29
217.00608	32	25	24	29
217.08800	32	25	24	29
217.16992	32	25	24	29
217.25184	32	25	24	29
217.33376	32	25	24	29
217.41568	32	25	24	29
217.49760	32	25	24	29
217.57952	32	25	24	29
217.66144	32	25	24	29
217.74336	32	25	24	29
217.82528	32	25	24	29
217.90720	32	25	24	29
217.98912	32	25	24	29
218.07104	32	25	24	29
218.15296	32	25	24	29
218.23488	32	25	24	29
218.31680	32	25	24	29
218.39872	32	25	24	29
218.48064	32	25	24	29
218.56256	32	25	24	29
218.64448	32	25	24	29
218.72640	32	25	24	29
218.80832	32	25	24	29
218.89024	32	25	24	29
218.97216	32	25	24	29
219.05408	32	25	24	29
219.13600	32	25	24	29
219.21792	32	25	24	29
219.29984	32	25	24	29
219.38176	32	25	24	29
219.46368	32	25	24	29
219.54560	32	25	24	29
219.62752	32	25	24	29
219.70944	32	25	24	29
219.79136	32	25	24	29
219.87328	32	25	24	29
219.95520	32	25	24	29
220.03712	32	25	24	29
220.11904	32	25	24	29
220.20096	32	25	24	29
220.28288	32	25	24	29
220.36480	32	25	24	29
220.44672	32	25	24	29
220.52864	32	25	24	29
220.61056	32	25	24	29
220.69248	32	25	24	29
220.77440	32	25	24	29
220.85632	31	25	24	29
220.93824	31	25	24	29
221.02016	31	25	24	29
221.10208	31	25	24	29
221.18400	31	25	24	29
221.26592	31	25	24	29
221.34784	31	25	24	29
221.42976	31	25	24	29
221.51168	31	25	24	29
221.59360	31	25	24	29
221.67552	31	25	24	29
221.75744	31	25	24	29
221.83936	31	25	24	29
221.92128	31	25	24	29
222.00320	31	25	24	29
222.08512	31	25	24	29
222.16704	31	25	24	29
222.24896	31	25	24	29
222.33088	31	25	24	29
222.41280	31	25	24	29
222.49472	31	25	24	29
222.57664	31	25	24	29
222.65856	31	25	24	29
222.74048	31	25	24	29
222.82240	31	25	24	29
222.90432	31	25	24	29
222.98624	31	25	24	29
223.06816	31	25	24	29
223.15008	31	25	24	29
223.23200	31	25	24	29
223.31392	31	25	24	29
223.39584	31	25	24	29
223.47776	31	25	24	29
223.55968	31	25	24	29
223.64160	31	25	24	29
223.72352	31	25	24	29
223.80544	31	25	24	29
223.88736	31	25	24	29
223.96928	31	25	24	29
224.05120	31	25	24	29
224.13312	31	25	24	29
224.21504	31	25	24	29
224.29696	31	25	24	29
224.37888	31	25	24	29
224.46080	31	25	24	29
224.54272	31	25	24	29
224.62464	31	25	24	29
224.70656	31	25	24	29
224.78848	31	25	24	29
224.87040	31	25	24	29
224.95232	31	25	24	29
225.03424	31	25	24	29
225.11616	31	25	24	29
225.19808	31	25	24	29
225.28000	31	25	24	29
225.36192	31	25	24	29
225.44384	31	25	24	29
225.52576	31	25	24	29
225.60768	31	25	24	29
225.68960	31	25	24	29
225.77152	31	25	24	29
225.85344	31	25	24	29
225.93536	31	25	24	29
226.01728	31	25	24	29
226.09920	31	25	24	29
226.18112	31	25	24	29
226.26304	31	25	24	29
226.34496	31	25	24	29
226.42688	31	25	24	29
226.50880	31	25	24	29
226.59072	31	25	24	29
226.67264	31	25	24	29
226.75456	31	25	24	29
226.83648	31	25	24	29
226.91840	31	25	24	29
227.00032	31	25	24	29
227.08224	31	25	24	29
227.16416	31	25	24	29
227.24608	31	25	24	29
227.32800	31	25	24	29
227.40992	31	25	24	29
227.49184	31	25	24	29
227.57376	31	25	24	29
227.65568	31	25	24	29
227.73760	31	25	24	29
227.81952	31	25	24	29
227.90144	31	25	24	29
227.98336	31	25	24	29
228.06528	31	25	24	29
228.14720	31	25	24	29
228.22912	31	25	24	29
228.31104	31	25	24	29
228.39296	31	25	24	29
228.47488	31	25	24	29
228.55680	31	25	24	29
228.63872	31	25	24	29
228.72064	31	25	24	29
228.80256	31	25	24	29
228.88448	31	25	24	29
228.96640	31	25	24	29
229.04832	31	25	24	29
229.13024	31	25	24	29
229.21216	31	25	24	29
229.29408	31	25	24	29
229.37600	31	25	24	29
229.45792	31	25	24	29
229.53984	31	25	24	29
229.62176	31	25	24	29
229.70368	31	25	24	29
229.78560	31	25	24	29
229.86752	31	25	24	29
229.94944	31	25	24	29
230.03136	31	25	24	29
230.11328	31	25	24	29
230.19520	31	25	24	29
230.27712	31	25	24	29
230.35904	31	25	24	29
230.44096	31	25	24	29
230.52288	31	25	24	29
230.60480	31	25	24	29
230.68672	31	25	24	29
230.76864	31	25	24	29
230.85056	31	25	24	29
230.93248	31	25	24	29
231.01440	31	25	24	29
231.09632	31	25	24	29
231.17824	31	25	24	29
231.26016	31	25	24	29
231.34208	31	25	24	29
231.42400	31	25	24	29
231.50592	31	25	24	29
231.58784	31	25	24	29
231.66976	31	25	24	29
231.75168	31	25	24	29
231.83360	31	25	24	29
231.91552	31	25	24	29
231.99744	31	25	24	29
232.07936	31	25	24	29
232.16128	31	25	24	29
232.24320	31	25	24	29
232.32512	31	25	24	29
232.40704	31	25	24	29
232.48896	31	25	24	29
232.57088	31	25	24	29
232.65280	31	25	24	29
232.73472	31	25	24	29
232.81664	31	25	24	29
232.89856	31	25	24	29
232.98048	31	25	24	29
233.06240	31	25	24	29
233.14432	31	25	24	29
233.22624	31	25	24	29
233.30816	31	25	24	29
233.39008	31	25	24	29
233.47200	31	25	24	29
233.55392	31	25	24	29
233.63584	31	25	24	29
233.71776	31	25	24	29
233.79968	31	25	24	29
233.88160	31	25	24	29
233.96352	31	25	24	29
234.04544	31	25	24	29
234.12736	31	25	24	29
234.20928	31	25	24	29
234.29120	31	25	24	29
234.37312	31	25	24	29
234.45504	31	25	24	29
234.53696	31	25	24	29
234.61888	31	25	24	29
234.70080	31	25	24	29
234.78272	31	25	24	29
234.86464	31	25	24	29
234.94656	31	25	24	29
235.02848	31	25	24	29
235.11040	31	25	24	29
235.19232	31	25	24	29
235.27424	31	25	24	29
235.35616	31	25	24	29
235.43808	31	25	24	29
235.52000	31	25	24	29
235.60192	31	25	24	29
235.68384	31	25	24	29
235.76576	31	25	24	29
235.84768	31	25	24	29
235.92960	31	25	24	29
236.01152	31	25	24	29
236.09344	31	25	24	29
236.17536	31	25	24	29
236.25728	31	25	24	29
236.33920	31	25	24	29
236.42112	31	25	24	29
236.50304	31	25	24	29
236.58496	31	25	24	29
236.66688	31	25	24	29
236.74880	31	25	24	29
236.83072	31	25	24	29
236.91264	31	25	24	29
236.99456	31	25	24	29
237.07648	31	25	24	29
237.15840	31	25	24	29
237.24032	31	25	24	29
237.32224	31	25	24	29
237.40416	31	25	24	29
237.48608	31	25	24	29
237.56800	31	25	24	29
237.64992	31	25	24	29
237.73184	31	25	24	29
237.81376	31	25	24	29
237.89568	31	25	24	29
237.97760	31	25	24	29
238.05952	31	25	24	29
238.14144	31	25	24	29
238.22336	31	25	24	29
238.30528	31	25	24	29
238.38720	31	25	24	29
238.46912	31	25	24	29
238.55104	31	25	24	29
238.63296	31	25	24	29
238.71488	31	25	24	29
238.79680	31	25	24	29
238.87872	31	25	24	29
238.96064	31	25	24	29
239.04256	31	25	24	29
239.12448	31	25	24	29
239.20640	31	25	24	29
239.28832	31	25	24	29
239.37024	31	25	24	29
239.45216	31	25	24	29
239.53408	31	25	24	29
239.61600	31	25	24	29
239.69792	31	25	24	29
239.77984	31	25	24	29
239.86176	31	25	24	29
239.94368	31	25	24	29
240.02560	31	25	24	29
240.10752	31	25	24	29
240.18944	31	25	24	29
240.27136	31	25	24	29
240.35328	31	25	24	29
240.43520	31	25	24	29
240.51712	31	25	24	29
240.59904	31	25	24	29
240.68096	31	25	24	29
240.76288	31	25	24	29
240.84480	31	25	24	29
240.92672	31	25	24	29
241.00864	31	25	24	29
241.09056	31	25	24	29
241.17248	31	25	24	29
241.25440	31	25	24	29
241.33632	31	25	24	29
241.41824	31	25	24	29
241.50016	31	25	24	29
241.58208	31	25	24	29
241.66400	31	25	24	29
241.74592	31	25	24	29
241.82784	31	25	24	29
241.90976	31	25	24	29
241.99168	31	25	24	29
242.07360	31	25	24	29
242.15552	31	25	24	29
242.23744	31	25	24	29
242.31936	31	25	24	29
242.40128	31	25	24	29
242.48320	31	25	24	29
242.56512	31	25	24	29
242.64704	31	25	24	29
242.72896	31	25	24	29
242.81088	31	25	24	29
242.89280	31	25	24	29
242.97472	31	25	24	29
243.05664	31	25	24	29
243.13856	31	25	24	29
243.22048	31	25	24	29
243.30240	31	25	24	29
243.38432	31	25	24	29
243.46624	31	25	24	29
243.54816	31	25	24	29
243.63008	31	25	24	29
243.71200	31	25	24	29
243.79392	31	25	24	29
243.87584	31	25	24	29
243.95776	31	25	24	29
244.03968	31	25	24	29
244.12160	31	25	24	29
244.20352	31	25	24	29
244.28544	31	25	24	29
244.36736	31	25	24	29
244.44928	31	25	24	29
244.53120	31	25	24	29
244.61312	31	25	24	29
244.69504	31	25	24	29
244.77696	31	25	24	29
244.85888	31	25	24	29
244.94080	31	25	24	29
245.02272	31	25	24	29
245.10464	31	25	24	29
245.18656	31	25	24	29
245.26848	31	25	24	29
245.35040	31	25	24	29
245.43232	31	25	24	29
245.51424	31	25	24	29
245.59616	31	25	24	29
245.67808	31	25	24	29
245.76000	31	25	24	29
245.84192	31	25	24	29
245.92384	31	25	24	29
246.00576	31	25	24	29
246.08768	31	25	24	29
246.16960	31	25	24	29
246.25152	31	25	24	29
246.33344	31	25	24	29
246.41536	31	25	24	29
246.49728	31	25	24	29
246.57920	31	25	24	29
246.66112	31	25	24	29
246.74304	31	25	24	29
246.82496	31	25	24	29
246.90688	31	25	24	29
246.98880	31	25	24	29
247.07072	31	25	24	29
247.15264	31	25	24	29
247.23456	31	25	24	29
247.31648	31	25	24	29
247.39840	31	25	24	29
247.48032	31	25	24	29
247.56224	31	25	24	29
247.64416	31	25	24	29
247.72608	31	25	24	29
247.80800	31	25	24	29
247.88992	31	25	24	29
247.97184	31	25	24	29
248.05376	31	25	24	29
248.13568	31	25	24	29
248.21760	31	25	24	29
248.29952	31	25	24	29
248.38144	31	25	24	29
248.46336	31	25	24	29
248.54528	31	25	24	29
248.62720	31	25	24	29
248.70912	31	25	24	29
248.79104	31	25	24	29
248.87296	31	25	24	29
248.95488	31	25	24	29
249.03680	31	25	24	29
249.11872	31	25	24	29
249.20064	31	25	24	29
249.28256	31	25	24	29
249.36448	31	25	24	29
249.44640	31	25	24	29
249.52832	31	25	24	29
249.61024	31	25	24	29
249.69216	31	25	24	29
249.77408	31	25	24	29
249.85600	31	25	24	29
249.93792	31	25	24	29
250.01984	31	25	24	29
250.10176	31	25	24	29
250.18368	31	25	24	29
250.26560	31	25	24	29
250.34752	31	25	24	29
250.42944	31	25	24	29
250.51136	31	25	24	29
250.59328	31	25	24	29
250.67520	31	25	24	29
250.75712	31	25	24	29
250.83904	31	25	24	29
250.92096	31	25	24	29
251.00288	31	25	24	29
251.08480	31	25	24	29
251.16672	31	25	24	29
251.24864	31	25	24	29
251.33056	31	25	24	29
251.41248	31	25	24	29
251.49440	31	25	24	29
251.57632	31	25	24	29
251.65824	31	25	24	29
251.74016	31	25	24	29
251.82208	31	25	24	29
251.90400	31	25	24	29
251.98592	31	25	24	29
252.06784	31	25	24	29
252.14976	31	25	24	29
252.23168	31	25	24	29
252.31360	31	25	24	29
252.39552	31	25	24	29
252.47744	31	25	24	29
252.55936	31	25	24	29
252.64128	31	25	24	29
252.72320	31	25	24	29
252.80512	31	25	24	29
252.88704	31	25	24	29
252.96896	31	25	24	29
253.05088	31	25	24	29
253.13280	31	25	24	29
253.21472	31	25	24	29
253.29664	31	25	24	29
253.37856	31	25	24	29
253.46048	31	25	24	29
253.54240	31	25	24	29
253.62432	31	25	24	29
253.70624	31	25	24	29
253.78816	31	25	24	29
253.87008	31	25	24	29
253.95200	31	25	24	29
254.03392	31	25	24	29
254.11584	31	25	24	29
254.19776	31	25	24	29
254.27968	31	25	24	29
254.36160	31	25	24	29
254.44352	31	25	24	29
254.52544	31	25	24	29
254.60736	31	25	24	29
254.68928	31	25	24	29
254.77120	31	25	24	29
254.85312	31	25	24	29
254.93504	31	25	24	29
255.01696	31	25	24	29
