f,4413,21
11,4553,17
b,4691,100
c,4832,0
d,4973,0
f,5113,21
11,5254,17
b,5395,100
c,5536,0
d,5677,0
f,5818,21
11,5959,17
b,6100,100
c,6237,0
d,6378,0
f,6519,21
11,6660,17
b,6801,100
c,6942,0
d,7080,0
f,7221,21
11,7362,17
b,7503,100
c,7644,271
d,7785,0
f,7926,21
11,8067,13
b,8208,51
c,8349,1912
d,8491,0
f,8632,21
11,8773,14
b,8914,30
c,9055,1498
d,9196,0
f,9337,21
11,9478,12
b,9619,32
c,9760,899
d,9901,0
f,10042,21
11,10183,13
b,10324,44
c,10461,783
d,10602,0
f,10743,21
11,10884,12
b,11025,45
c,11166,771
d,11304,0
f,11445,21
11,11586,12
b,11727,44
c,11868,766
d,12009,0
f,12150,21
11,12291,12
b,12432,44
c,12573,765
d,12715,0
f,12856,21
11,12997,12
b,13138,44
c,13279,760
d,13420,0
f,13561,21
11,13702,14
b,13843,48
c,13984,708
d,14125,0
f,14266,21
11,14407,13
b,14548,54
c,14685,741
d,14826,0
f,14967,21
11,15108,13
b,15249,54
c,15390,744
d,15528,0
f,15669,21
11,15810,13
b,15951,54
c,16092,739
d,16233,0
f,16374,21
11,16515,13
b,16656,55
c,16797,747
d,16939,0
f,17080,21
11,17221,13
b,17362,55
c,17503,746
d,17644,0
f,17785,21
11,17926,13
b,18067,55
c,18208,757
d,18349,0
f,18490,21
11,18631,13
b,18772,55
c,18909,755
d,19050,0
f,19191,21
11,19332,13
b,19473,55
c,19614,751
d,19752,0
f,19893,21
11,20034,13
b,20175,54
c,20316,765
d,20457,0
f,20598,21
11,20739,13
b,20880,54
c,21021,762
d,21163,0
f,21304,21
11,21445,13
b,21586,54
c,21727,763
d,21868,0
f,22009,21
11,22150,13
b,22291,53
c,22432,751
d,22573,0
f,22714,21
11,22855,13
b,22996,54
c,23133,766
d,23274,0
f,23415,21
11,23556,13
b,23697,54
c,23838,766
d,23976,0
f,24117,21
11,24258,13
b,24399,54
c,24540,761
d,24681,0
f,24822,21
11,24963,13
b,25104,54
c,25245,750
d,25387,0
f,25528,21
11,25669,13
b,25810,54
c,25951,754
d,26092,0
f,26233,21
11,26374,13
b,26515,54
c,26656,759
d,26797,0
f,26938,21
11,27079,13
b,27220,54
c,27357,758
d,27498,0
f,27639,21
11,27780,13
b,27921,54
c,28062,761
d,28200,0
f,28341,21
11,28482,13
b,28623,54
c,28764,757
d,28905,0
f,29046,21
11,29187,13
b,29328,54
c,29469,753
d,29611,0
f,29752,21
11,29893,13
b,30034,54
c,30175,756
d,30316,0
f,30457,21
11,30598,13
b,30739,54
c,30880,745
d,31021,0
f,31162,21
11,31303,13
b,31444,55
c,31581,748
d,31722,0
f,31863,21
11,32004,14
b,32145,56
c,32286,747
d,32424,0
f,32565,21
11,32706,14
b,32847,57
c,32988,747
d,33129,0
f,33270,21
11,33411,14
b,33552,57
c,33693,740
d,33835,0
f,33976,22
11,34117,14
b,34258,58
c,34399,737
d,34540,0
f,34681,22
11,34822,14
b,34963,59
c,35104,745
d,35245,0
f,35386,22
11,35527,14
b,35668,58
c,35805,756
d,35946,0
f,36087,22
11,36228,13
b,36369,57
c,36510,759
d,36648,0
f,36789,22
11,36930,13
b,37071,55
c,37212,768
d,37353,0
f,37494,22
11,37635,13
b,37776,55
c,37917,761
d,38059,0
f,38200,22
11,38341,13
b,38482,54
c,38623,745
d,38764,0
f,38905,22
11,39046,13
b,39187,54
c,39328,754
d,39469,0
f,39610,22
11,39751,13
b,39892,54
c,40029,745
d,40170,0
f,40311,22
11,40452,13
b,40593,53
c,40734,761
d,40872,0
f,41013,22
11,41154,13
b,41295,53
c,41436,745
d,41577,0
f,41718,22
11,41859,13
b,42000,53
c,42141,736
d,42283,0
f,42424,22
11,42565,13
b,42706,53
c,42847,740
d,42988,0
f,43129,22
11,43270,13
b,43411,53
c,43552,740
d,43693,0
f,43834,22
11,43975,13
b,44116,53
c,44253,748
d,44394,0
f,44535,22
11,44676,13
b,44817,53
c,44958,747
d,45096,0
f,45237,22
11,45378,13
b,45519,53
c,45660,742
d,45801,0
f,45942,22
11,46083,13
b,46224,53
c,46365,742
d,46507,0
f,46648,22
11,46789,13
b,46930,53
c,47071,744
d,47212,0
f,47353,22
11,47494,13
b,47635,53
c,47776,748
d,47917,0
f,48058,22
11,48199,13
b,48340,53
c,48477,741
d,48618,0
f,48759,22
11,48900,13
b,49041,53
c,49182,754
d,49320,0
f,49461,22
11,49602,13
b,49743,53
c,49884,744
d,50025,0
f,50166,22
11,50307,13
b,50448,53
c,50589,761
d,50731,0
f,50872,22
11,51013,13
b,51154,53
c,51295,756
d,51436,0
f,51577,22
11,51718,13
b,51859,53
c,52000,760
d,52141,0
f,52282,22
11,52423,13
b,52564,53
c,52701,764
d,52842,0
f,52983,22
11,53124,13
b,53265,53
c,53406,762
d,53544,0
f,53685,22
11,53826,13
b,53967,53
c,54108,754
d,54249,0
f,54390,22
11,54531,13
b,54672,53
c,54813,763
d,54955,0
f,55096,22
11,55237,13
b,55378,53
c,55519,763
d,55660,0
f,55801,22
11,55942,13
b,56083,53
c,56224,754
d,56365,0
f,56506,22
11,56647,13
b,56788,54
c,56925,751
d,57066,0
f,57207,22
11,57348,13
b,57489,54
c,57630,759
d,57768,0
f,57909,22
11,58050,13
b,58191,54
c,58332,755
d,58473,0
f,58614,22
11,58755,13
b,58896,54
c,59037,764
d,59179,0
f,59320,22
11,59461,13
b,59602,54
c,59743,764
d,59884,0
f,60025,22
11,60166,13
b,60307,54
c,60448,758
d,60589,0
f,60730,22
11,60871,13
b,61012,54
c,61149,762
d,61290,0
f,61431,22
11,61572,13
b,61713,54
c,61854,762
d,61992,0
f,62133,22
11,62274,13
b,62415,54
c,62556,765
d,62697,0
f,62838,22
11,62979,13
b,63120,54
c,63261,769
d,63403,0
f,63544,22
11,63685,13
b,63826,53
c,63967,759
d,64108,0
f,64249,22
11,64390,13
b,64531,54
c,64672,759
d,64813,0
f,64954,22
11,65095,13
b,65236,54
c,65373,759
d,65514,0
f,65655,23
11,65796,13
b,65937,54
c,66078,761
d,66216,0
f,66357,23
11,66498,13
b,66639,54
c,66780,772
d,66921,0
f,67062,23
11,67203,13
b,67344,54
c,67485,771
d,67627,0
f,67768,23
11,67909,13
b,68050,54
c,68191,763
d,68332,0
f,68473,23
11,68614,13
b,68755,53
c,68896,763
d,69037,0
f,69178,23
11,69319,13
b,69460,53
c,69597,759
d,69738,0
f,69879,23
11,70020,13
b,70161,53
c,70302,764
d,70440,0
f,70581,23
11,70722,13
b,70863,53
c,71004,768
d,71145,0
f,71286,23
11,71427,13
b,71568,53
c,71709,763
d,71851,0
f,71992,23
11,72133,13
b,72274,53
c,72415,760
d,72556,0
f,72697,23
11,72838,13
b,72979,54
c,73120,763
d,73261,0
f,73402,23
11,73543,13
b,73684,54
c,73821,768
d,73962,0
f,74103,23
11,74244,13
b,74385,54
c,74526,765
d,74664,0
f,74805,23
11,74946,13
b,75087,54
c,75228,764
d,75369,0
f,75510,23
11,75651,13
b,75792,54
c,75933,744
d,76075,0
f,76216,23
11,76357,13
b,76498,55
c,76639,749
d,76780,0
f,76921,23
11,77062,14
b,77203,56
c,77344,751
d,77485,0
f,77626,23
11,77767,14
b,77908,57
c,78045,743
d,78186,0
f,78327,23
11,78468,14
b,78609,58
c,78750,736
d,78888,0
f,79029,23
11,79170,14
b,79311,60
c,79452,740
d,79593,0
f,79734,23
11,79875,13
b,80016,58
c,80157,747
d,80299,0
f,80440,23
11,80581,13
b,80722,56
c,80863,750
d,81004,0
f,81145,23
11,81286,13
b,81427,55
c,81568,759
d,81709,0
f,81850,23
11,81991,13
b,82132,54
c,82269,746
d,82410,0
f,82551,23
11,82692,13
b,82833,54
c,82974,741
d,83112,0
f,83253,23
11,83394,13
b,83535,54
c,83676,740
d,83817,0
f,83958,23
11,84099,13
b,84240,54
c,84381,736
d,84523,0
f,84664,23
11,84805,13
b,84946,54
c,85087,744
d,85228,0
f,85369,23
11,85510,13
b,85651,55
c,85792,736
d,85933,0
f,86074,23
11,86215,13
b,86356,55
c,86493,739
d,86634,0
f,86775,23
11,86916,13
b,87057,54
c,87198,743
d,87336,0
f,87477,23
11,87618,13
b,87759,53
c,87900,737
d,88041,0
f,88182,23
11,88323,13
b,88464,53
c,88605,745
d,88747,0
f,88888,23
11,89029,13
b,89170,52
c,89311,743
d,89452,0
