f,4405,32
11,4546,17
b,4687,100
c,4828,0
d,4969,0
f,5110,32
11,5251,17
b,5392,100
c,5533,0
d,5675,0
f,5816,32
11,5957,17
b,6098,100
c,6239,0
d,6380,0
f,6521,32
11,6662,17
b,6803,100
c,6944,0
d,7085,0
f,7226,32
11,7367,17
b,7508,100
c,7645,0
d,7786,0
f,7927,32
11,8068,17
b,8209,100
c,8350,0
d,8488,0
f,8629,32
11,8770,17
b,8911,100
c,9052,0
d,9193,0
f,9334,32
11,9475,17
b,9616,100
c,9757,0
d,9899,0
f,10040,32
11,10181,17
b,10322,100
c,10463,0
d,10604,0
f,10745,32
11,10886,17
b,11027,100
c,11168,0
d,11309,0
f,11450,32
11,11591,17
b,11732,100
c,11869,0
d,12010,0
f,12151,32
11,12292,17
b,12433,100
c,12574,0
d,12712,0
f,12853,32
11,12994,17
b,13135,100
c,13276,0
d,13417,0
f,13558,32
11,13699,17
b,13840,100
c,13981,0
d,14123,0
f,14264,32
11,14405,17
b,14546,100
c,14687,0
d,14828,0
f,14969,32
11,15110,17
b,15251,100
c,15392,0
d,15533,0
f,15674,32
11,15815,17
b,15956,100
c,16093,0
d,16234,0
f,16375,32
11,16516,17
b,16657,100
c,16798,0
d,16936,0
f,17077,32
11,17218,17
b,17359,100
c,17500,0
d,17641,0
f,17782,32
11,17923,17
b,18064,100
c,18205,0
d,18347,0
f,18488,32
11,18629,17
b,18770,100
c,18911,0
d,19052,0
f,19193,32
11,19334,17
b,19475,100
c,19616,0
d,19757,0
f,19898,32
11,20039,17
b,20180,100
c,20317,0
d,20458,0
f,20599,32
11,20740,17
b,20881,100
c,21022,0
d,21160,0
f,21301,32
11,21442,17
b,21583,100
c,21724,0
d,21865,0
f,22006,32
11,22147,17
b,22288,100
c,22429,0
d,22571,0
f,22712,32
11,22853,17
b,22994,100
c,23135,0
d,23276,0
f,23417,32
11,23558,17
b,23699,100
c,23840,0
d,23981,0
f,24122,32
11,24263,17
b,24404,100
c,24541,0
d,24682,0
f,24823,32
11,24964,17
b,25105,100
c,25246,0
d,25384,0
f,25525,32
11,25666,17
b,25807,100
c,25948,0
d,26089,0
f,26230,32
11,26371,17
b,26512,100
c,26653,0
d,26795,0
f,26936,32
11,27077,17
b,27218,100
c,27359,0
d,27500,0
f,27641,32
11,27782,17
b,27923,100
c,28064,0
d,28205,0
f,28346,32
11,28487,17
b,28628,100
c,28765,0
d,28906,0
f,29047,32
11,29188,17
b,29329,100
c,29470,0
d,29608,0
f,29749,32
11,29890,17
b,30031,100
c,30172,0
d,30313,0
f,30454,32
11,30595,17
b,30736,100
c,30877,0
d,31019,0
f,31160,32
11,31301,17
b,31442,100
c,31583,0
d,31724,0
f,31865,32
11,32006,17
b,32147,100
c,32288,0
d,32429,0
f,32570,32
11,32711,17
b,32852,100
c,32989,0
d,33130,0
f,33271,32
11,33412,17
b,33553,100
c,33694,0
d,33832,0
f,33973,32
11,34114,17
b,34255,100
c,34396,0
d,34537,0
f,34678,32
11,34819,17
b,34960,100
c,35101,0
d,35243,0
f,35384,32
11,35525,17
b,35666,100
c,35807,0
d,35948,0
f,36089,32
11,36230,17
b,36371,100
c,36512,0
d,36653,0
f,36794,32
11,36935,17
b,37076,100
c,37213,0
d,37354,0
f,37495,32
11,37636,17
b,37777,100
c,37918,0
d,38056,0
f,38197,32
11,38338,17
b,38479,100
c,38620,0
d,38761,0
f,38902,32
11,39043,17
b,39184,100
c,39325,0
d,39467,0
f,39608,32
11,39749,17
b,39890,100
c,40031,0
d,40172,0
f,40313,32
11,40454,17
b,40595,100
c,40736,0
d,40877,0
f,41018,32
11,41159,17
b,41300,100
c,41437,0
d,41578,0
f,41719,32
11,41860,17
b,42001,100
c,42142,0
d,42280,0
f,42421,32
11,42562,17
b,42703,100
c,42844,0
d,42985,0
f,43126,32
11,43267,17
b,43408,100
c,43549,0
d,43691,0
f,43832,32
11,43973,17
b,44114,100
c,44255,0
d,44396,0
f,44537,32
11,44678,17
b,44819,100
c,44960,0
d,45101,0
f,45242,32
11,45383,17
b,45524,100
c,45661,0
d,45802,0
f,45943,32
11,46084,17
b,46225,100
c,46366,0
d,46504,0
f,46645,32
11,46786,17
b,46927,100
c,47068,0
d,47209,0
f,47350,32
11,47491,17
b,47632,100
c,47773,0
d,47915,0
f,48056,32
11,48197,17
b,48338,100
c,48479,0
d,48620,0
f,48761,32
11,48902,17
b,49043,100
c,49184,0
d,49325,0
f,49466,32
11,49607,17
b,49748,100
c,49885,0
d,50026,0
f,50167,32
11,50308,17
b,50449,100
c,50590,0
d,50728,0
f,50869,32
11,51010,17
b,51151,100
c,51292,0
d,51433,0
f,51574,32
11,51715,17
b,51856,100
c,51997,0
d,52139,0
f,52280,32
11,52421,17
b,52562,100
c,52703,0
d,52844,0
f,52985,32
11,53126,17
b,53267,100
c,53408,0
d,53549,0
f,53690,32
11,53831,17
b,53972,100
c,54109,0
d,54250,0
f,54391,32
11,54532,17
b,54673,100
c,54814,0
d,54952,0
f,55093,32
11,55234,17
b,55375,100
c,55516,0
d,55657,0
f,55798,32
11,55939,17
b,56080,100
c,56221,0
d,56363,0
f,56504,32
11,56645,17
b,56786,100
c,56927,0
d,57068,0
f,57209,32
11,57350,17
b,57491,100
c,57632,0
d,57773,0
f,57914,32
11,58055,17
b,58196,100
c,58333,0
d,58474,0
f,58615,32
11,58756,17
b,58897,100
c,59038,0
d,59176,0
f,59317,32
11,59458,17
b,59599,100
c,59740,0
d,59881,0
f,60022,32
11,60163,17
b,60304,100
c,60445,0
d,60587,0
f,60728,32
11,60869,17
b,61010,100
c,61151,0
d,61292,0
f,61433,32
11,61574,17
b,61715,100
c,61856,0
d,61997,0
f,62138,32
11,62279,17
b,62420,100
c,62557,0
d,62698,0
f,62839,32
11,62980,17
b,63121,100
c,63262,0
d,63400,0
f,63541,32
11,63682,17
b,63823,100
c,63964,0
d,64105,0
f,64246,32
11,64387,17
b,64528,100
c,64669,0
d,64811,0
f,64952,32
11,65093,17
b,65234,100
c,65375,0
d,65516,0
f,65657,32
11,65798,17
b,65939,100
c,66080,0
d,66221,0
f,66362,32
11,66503,17
b,66644,100
c,66781,0
d,66922,0
f,67063,32
11,67204,17
b,67345,100
c,67486,0
d,67624,0
f,67765,32
11,67906,17
b,68047,100
c,68188,0
d,68329,0
f,68470,32
11,68611,17
b,68752,100
c,68893,0
d,69035,0
f,69176,32
11,69317,14
b,69458,83
c,69599,1631
d,69740,0
f,69881,32
11,70022,14
b,70163,33
c,70304,1797
d,70445,0
f,70586,32
11,70727,14
b,70868,34
c,71005,1193
d,71146,0
f,71287,31
11,71428,16
b,71569,48
c,71710,1112
d,71848,0
f,71989,32
11,72130,14
b,72271,47
c,72412,1084
d,72553,0
f,72694,32
11,72835,14
b,72976,46
c,73117,1069
d,73259,0
f,73400,32
11,73541,14
b,73682,46
c,73823,1055
d,73964,0
f,74105,32
11,74246,14
b,74387,47
c,74528,1040
d,74669,0
f,74810,32
11,74951,14
b,75092,48
c,75229,1027
d,75370,0
f,75511,32
11,75652,15
b,75793,50
c,75934,1023
d,76072,0
f,76213,32
11,76354,15
b,76495,53
c,76636,1020
d,76777,0
f,76918,32
11,77059,15
b,77200,54
c,77341,1028
d,77483,0
f,77624,32
11,77765,15
b,77906,54
c,78047,1023
d,78188,0
f,78329,32
11,78470,15
b,78611,54
c,78752,1034
d,78893,0
f,79034,32
11,79175,15
b,79316,53
c,79453,1033
d,79594,0
f,79735,32
11,79876,15
b,80017,53
c,80158,1040
d,80296,0
f,80437,32
11,80578,15
b,80719,53
c,80860,1030
d,81001,0
f,81142,32
11,81283,15
b,81424,53
c,81565,1028
d,81707,0
f,81848,32
11,81989,15
b,82130,53
c,82271,1036
d,82412,0
f,82553,32
11,82694,15
b,82835,54
c,82976,1027
d,83117,0
f,83258,32
11,83399,15
b,83540,53
c,83677,1035
d,83818,0
f,83959,32
11,84100,15
b,84241,54
c,84382,1026
d,84520,0
f,84661,32
11,84802,15
b,84943,54
c,85084,1031
d,85225,0
f,85366,32
11,85507,15
b,85648,54
c,85789,1037
d,85931,0
f,86072,32
11,86213,15
b,86354,54
c,86495,1031
d,86636,0
f,86777,32
11,86918,15
b,87059,53
c,87200,1044
d,87341,0
f,87482,32
11,87623,15
b,87764,54
c,87901,1038
d,88042,0
f,88183,32
11,88324,15
b,88465,54
c,88606,1036
d,88744,0
f,88885,32
11,89026,15
b,89167,54
c,89308,1039
d,89449,0
f,89590,32
11,89731,15
b,89872,54
c,90013,1027
d,90155,0
f,90296,32
11,90437,15
b,90578,54
c,90719,1024
d,90860,0
f,91001,32
11,91142,15
b,91283,54
c,91424,1022
d,91565,0
f,91706,32
11,91847,15
b,91988,55
c,92125,1008
d,92266,0
f,92407,32
11,92548,15
b,92689,55
c,92830,1018
d,92968,0
f,93109,32
11,93250,15
b,93391,55
c,93532,1029
d,93673,0
