4,4405,0
5,4546,94
a,4687,0
b,4828,99
c,4969,0
d,5110,0
e,5251,25
f,5392,38
11,5533,17
14,5675,0.30
43,5816,0
5e,5957,0
4,6098,0
5,6239,94
a,6380,0
b,6521,99
c,6662,0
d,6803,0
e,6944,25
f,7085,38
11,7226,17
14,7367,0.30
43,7508,0
5e,7645,0
4,7786,0
5,7927,94
a,8068,0
b,8209,99
c,8350,0
d,8488,0
e,8629,25
f,8770,38
11,8911,17
14,9052,0.30
43,9193,0
5e,9334,0
4,9475,0
5,9616,94
a,9757,0
b,9899,99
c,10040,0
d,10181,0
e,10322,25
f,10463,38
11,10604,17
14,10745,0.35
43,10886,0
5e,11027,0
4,11168,0
5,11309,95
a,11450,0
b,11591,99
c,11732,0
d,11869,0
e,12010,25
f,12151,38
11,12292,17
14,12433,0.35
43,12574,0
5e,12712,0
4,12853,0
5,12994,95
a,13135,0
b,13276,99
c,13417,0
d,13558,0
e,13699,25
f,13840,39
11,13981,17
14,14123,0.40
43,14264,0
5e,14405,0
4,14546,0
5,14687,95
a,14828,0
b,14969,99
c,15110,0
d,15251,0
e,15392,25
f,15533,39
11,15674,17
14,15815,0.40
43,15956,0
5e,16093,0
4,16234,0
5,16375,95
a,16516,0
b,16657,99
c,16798,0
d,16936,0
e,17077,25
f,17218,39
11,17359,17
14,17500,0.45
43,17641,0
5e,17782,0
4,17923,0
5,18064,96
a,18205,0
b,18347,99
c,18488,0
d,18629,0
e,18770,25
f,18911,39
11,19052,17
14,19193,0.45
43,19334,0
5e,19475,0
4,19616,0
5,19757,96
a,19898,0
b,20039,99
c,20180,0
d,20317,0
e,20458,25
f,20599,39
11,20740,17
14,20881,0.50
43,21022,0
5e,21160,0
4,21301,0
5,21442,96
a,21583,0
b,21724,99
c,21865,0
d,22006,0
e,22147,25
f,22288,39
11,22429,17
14,22571,0.55
43,22712,0
5e,22853,0
4,22994,0
5,23135,96
a,23276,0
b,23417,99
c,23558,0
d,23699,0
e,23840,25
f,23981,39
11,24122,17
14,24263,0.60
43,24404,0
5e,24541,0
4,24682,0
5,24823,96
a,24964,0
b,25105,99
c,25246,0
d,25384,0
e,25525,25
f,25666,39
11,25807,17
14,25948,0.60
43,26089,0
5e,26230,0
4,26371,0
5,26512,96
a,26653,0
b,26795,99
c,26936,0
d,27077,0
e,27218,25
f,27359,39
11,27500,17
14,27641,0.65
43,27782,0
5e,27923,0
4,28064,0
5,28205,96
a,28346,0
b,28487,99
c,28628,0
d,28765,0
e,28906,25
f,29047,39
11,29188,17
14,29329,0.70
43,29470,0
5e,29608,0
4,29749,0
5,29890,96
a,30031,0
b,30172,99
c,30313,0
d,30454,0
e,30595,25
f,30736,39
11,30877,17
14,31019,0.75
43,31160,0
5e,31301,0
4,31442,0
5,31583,96
a,31724,0
b,31865,99
c,32006,0
d,32147,0
e,32288,25
f,32429,39
11,32570,17
14,32711,0.80
43,32852,0
5e,32989,0
4,33130,0
5,33271,96
a,33412,0
b,33553,99
c,33694,0
d,33832,0
e,33973,25
f,34114,39
11,34255,17
14,34396,0.85
43,34537,0
5e,34678,0
4,34819,0
5,34960,96
a,35101,0
b,35243,99
c,35384,0
d,35525,0
e,35666,25
f,35807,39
11,35948,17
14,36089,0.90
43,36230,0
5e,36371,0
4,36512,0
5,36653,96
a,36794,0
b,36935,99
c,37076,0
d,37213,0
e,37354,25
f,37495,39
11,37636,17
14,37777,0.95
43,37918,0
5e,38056,0
4,38197,0
5,38338,96
a,38479,0
b,38620,99
c,38761,0
d,38902,0
e,39043,25
f,39184,39
11,39325,17
43,39608,0
5e,39749,0
4,39890,0
5,40031,96
a,40172,0
b,40313,99
c,40454,0
d,40595,0
e,40736,25
f,40877,39
11,41018,17
14,41159,0.110
43,41300,0
5e,41437,0
4,41578,0
5,41719,96
a,41860,0
b,42001,99
c,42142,0
d,42280,0
e,42421,25
f,42562,39
11,42703,17
14,42844,0.115
43,42985,0
5e,43126,0
4,43267,0
5,43408,97
a,43549,0
