c,1811293,769
d,1811434,0
f,1811575,30
11,1811716,12
b,1811857,46
c,1811998,763
d,1812136,0
f,1812277,30
11,1812418,12
b,1812559,47
c,1812700,767
d,1812841,0
f,1812982,30
11,1813123,12
b,1813264,47
c,1813405,768
d,1813547,0
f,1813688,30
11,1813829,12
b,1813970,47
c,1814111,771
d,1814252,0
f,1814393,30
11,1814534,12
b,1814675,46
c,1814816,766
d,1814957,0
f,1815098,30
11,1815239,12
b,1815380,46
c,1815517,763
d,1815658,0
f,1815799,30
11,1815940,12
b,1816081,47
c,1816222,769
d,1816360,0
f,1816501,30
11,1816642,12
b,1816783,46
c,1816924,770
d,1817065,0
f,1817206,30
11,1817347,12
b,1817488,47
c,1817629,763
d,1817771,0
f,1817912,30
11,1818053,12
b,1818194,47
c,1818335,764
d,1818476,0
f,1818617,30
11,1818758,12
b,1818899,46
c,1819040,756
d,1819181,0
f,1819322,30
11,1819463,12
b,1819604,47
c,1819741,763
d,1819882,0
f,1820023,30
11,1820164,12
b,1820305,47
c,1820446,758
d,1820584,0
f,1820725,30
11,1820866,12
b,1821007,47
c,1821148,751
d,1821289,0
f,1821430,30
11,1821571,12
b,1821712,47
c,1821853,762
d,1821995,0
f,1822136,30
11,1822277,12
b,1822418,47
c,1822559,754
d,1822700,0
f,1822841,30
11,1822982,12
b,1823123,47
c,1823264,756
d,1823405,0
f,1823546,30
11,1823687,12
b,1823828,47
c,1823965,749
d,1824106,0
f,1824247,30
11,1824388,13
b,1824529,49
c,1824670,767
d,1824808,0
f,1824949,30
11,1825090,13
b,1825231,49
c,1825372,752
d,1825513,0
f,1825654,30
11,1825795,13
b,1825936,50
c,1826077,746
d,1826219,0
f,1826360,30
11,1826501,13
b,1826642,51
c,1826783,747
d,1826924,0
f,1827065,31
11,1827206,13
b,1827347,52
c,1827488,730
d,1827629,0
f,1827770,31
11,1827911,13
b,1828052,53
c,1828189,751
d,1828330,0
f,1828471,31
11,1828612,13
b,1828753,53
c,1828894,734
d,1829032,0
f,1829173,31
11,1829314,13
b,1829455,53
c,1829596,739
d,1829737,0
f,1829878,31
11,1830019,13
b,1830160,53
c,1830301,738
d,1830443,0
f,1830584,31
11,1830725,13
b,1830866,53
c,1831007,737
d,1831148,0
f,1831289,31
11,1831430,13
b,1831571,53
c,1831712,740
d,1831853,0
f,1831994,31
