f,996343,46
11,996484,12
b,996625,48
c,996766,767
d,996904,0
f,997045,46
11,997186,13
b,997327,48
c,997468,759
d,997609,0
f,997750,46
11,997891,13
b,998032,48
c,998173,759
d,998315,0
f,998456,46
11,998597,13
b,998738,48
c,998879,748
d,999020,0
f,999161,46
11,999302,13
b,999443,48
c,999584,755
d,999725,0
f,999866,46
11,1000007,13
b,1000148,48
c,1000285,765
d,1000426,0
f,1000567,46
11,1000708,12
b,1000849,48
c,1000990,757
d,1001128,0
f,1001269,46
11,1001410,13
b,1001551,48
c,1001692,753
d,1001833,0
f,1001974,46
11,1002115,13
b,1002256,48
c,1002397,761
d,1002539,0
f,1002680,46
11,1002821,13
b,1002962,48
c,1003103,764
d,1003244,0
f,1003385,46
11,1003526,13
b,1003667,48
c,1003808,754
d,1003949,0
f,1004090,46
11,1004231,13
b,1004372,49
c,1004509,739
d,1004650,0
f,1004791,46
11,1004932,13
b,1005073,52
c,1005214,737
d,1005352,0
f,1005493,46
11,1005634,13
b,1005775,54
c,1005916,741
d,1006057,0
f,1006198,46
11,1006339,13
b,1006480,55
c,1006621,740
d,1006763,0
f,1006904,46
11,1007045,13
b,1007186,55
c,1007327,741
d,1007468,0
f,1007609,46
11,1007750,13
b,1007891,55
c,1008032,743
d,1008173,0
f,1008314,46
11,1008455,13
b,1008596,55
c,1008733,747
d,1008874,0
f,1009015,46
11,1009156,13
b,1009297,55
c,1009438,741
d,1009576,0
f,1009717,46
11,1009858,13
b,1009999,55
c,1010140,749
d,1010281,0
f,1010422,46
11,1010563,13
b,1010704,54
c,1010845,772
d,1010987,0
f,1011128,46
11,1011269,13
b,1011410,52
c,1011551,757
d,1011692,0
f,1011833,46
11,1011974,13
b,1012115,50
c,1012256,748
d,1012397,0
f,1012538,46
11,1012679,12
b,1012820,49
c,1012957,740
d,1013098,0
f,1013239,47
11,1013380,13
b,1013521,49
c,1013662,746
d,1013800,0
f,1013941,47
11,1014082,12
b,1014223,49
c,1014364,745
d,1014505,0
f,1014646,47
11,1014787,12
b,1014928,49
c,1015069,744
d,1015211,0
f,1015352,47
11,1015493,12
b,1015634,49
c,1015775,743
d,1015916,0
f,1016057,47
11,1016198,12
b,1016339,48
c,1016480,747
d,1016621,0
f,1016762,47
11,1016903,12
b,1017044,48
c,1017181,749
d,1017322,0
f,1017463,47
11,1017604,12
b,1017745,47
c,1017886,752
d,1018024,0
f,1018165,47
11,1018306,12
b,1018447,47
c,1018588,754
d,1018729,0
f,1018870,47
11,1019011,12
b,1019152,47
c,1019293,747
d,1019435,0
f,1019576,47
11,1019717,12
b,1019858,47
c,1019999,747
d,1020140,0
f,1020281,47
11,1020422,12
b,1020563,47
c,1020704,745
d,1020845,0
f,1020986,47
11,1021127,12
b,1021268,47
c,1021405,750
d,1021546,0
f,1021687,47
11,1021828,12
b,1021969,47
c,1022110,749
d,1022248,0
f,1022389,47
11,1022530,12
b,1022671,47
c,1022812,757
d,1022953,0
f,1023094,47
11,1023235,12
b,1023376,47
c,1023517,746
d,1023659,0
f,1023800,47
11,1023941,12
b,1024082,47
c,1024223,751
d,1024364,0
f,1024505,47
11,1024646,12
b,1024787,47
c,1024928,760
d,1025069,0
