f,4415,23
11,4556,17
b,4697,100
c,4838,0
d,4979,0
f,5117,23
11,5258,17
b,5399,100
c,5540,0
d,5681,0
f,5822,23
11,5963,17
b,6104,100
c,6245,0
d,6386,0
f,6528,23
11,6668,17
b,6809,100
c,6950,0
d,7091,0
f,7232,23
11,7374,17
b,7515,101
c,7656,190
d,7797,0
f,7938,23
11,8079,13
b,8220,71
c,8361,1830
d,8498,0
f,8639,23
11,8780,14
b,8921,32
c,9062,1785
d,9203,0
f,9341,23
11,9482,13
b,9623,30
c,9764,1088
d,9905,0
f,10046,23
11,10187,14
b,10328,43
c,10469,795
d,10610,0
f,10752,23
11,10892,13
b,11033,47
c,11174,767
d,11315,0
f,11456,24
11,11598,12
b,11739,47
c,11880,774
d,12021,0
f,12162,24
11,12303,12
b,12444,46
c,12585,769
d,12722,0
f,12863,24
11,13004,12
b,13145,46
c,13286,755
d,13427,0
f,13565,24
11,13706,13
b,13847,47
c,13988,704
d,14129,0
f,14270,24
11,14411,14
b,14552,57
c,14693,735
d,14834,0
f,14976,24
11,15116,13
b,15257,57
c,15398,736
d,15539,0
f,15680,24
11,15822,13
b,15963,57
c,16104,734
d,16245,0
f,16386,24
11,16527,13
b,16668,57
c,16809,741
d,16946,0
f,17087,24
11,17228,13
b,17369,57
c,17510,745
d,17651,0
f,17789,24
11,17930,13
b,18071,57
c,18212,751
d,18353,0
f,18494,24
11,18635,13
b,18776,56
c,18917,772
d,19058,0
f,19200,24
11,19340,13
b,19481,56
c,19622,754
d,19763,0
f,19904,24
11,20046,13
b,20187,56
c,20328,752
d,20469,0
f,20610,24
11,20751,13
b,20892,56
c,21033,749
d,21170,0
f,21311,24
11,21452,13
b,21593,56
c,21734,753
d,21875,0
f,22013,24
11,22154,13
b,22295,56
c,22436,752
d,22577,0
f,22718,24
11,22859,13
b,23000,56
c,23141,766
d,23282,0
f,23424,24
11,23564,13
b,23705,56
c,23846,757
d,23987,0
f,24128,24
11,24270,13
b,24411,56
c,24552,750
d,24693,0
f,24834,24
11,24975,13
b,25116,56
c,25257,757
d,25394,0
f,25535,24
11,25676,13
b,25817,56
c,25958,755
d,26099,0
f,26237,24
11,26378,13
b,26519,56
c,26660,752
d,26801,0
f,26942,24
11,27083,13
b,27224,56
c,27365,768
d,27506,0
f,27648,24
11,27788,13
b,27929,56
c,28070,764
d,28211,0
f,28352,24
11,28494,13
b,28635,56
c,28776,764
d,28917,0
f,29058,24
11,29199,13
b,29340,56
c,29481,759
d,29618,0
f,29759,24
11,29900,13
b,30041,56
c,30182,752
d,30323,0
f,30461,24
11,30602,13
b,30743,57
c,30884,746
d,31025,0
f,31166,24
11,31307,14
b,31448,59
c,31589,737
d,31730,0
f,31872,24
11,32012,14
b,32153,61
c,32294,738
d,32435,0
f,32576,24
11,32718,14
b,32859,61
c,33000,730
d,33141,0
f,33282,24
11,33423,14
b,33564,61
c,33705,738
d,33842,0
f,33983,24
11,34124,14
b,34265,61
c,34406,749
d,34547,0
f,34685,24
11,34826,14
b,34967,60
c,35108,738
d,35249,0
f,35390,24
11,35531,14
b,35672,60
c,35813,749
d,35954,0
f,36096,24
11,36236,13
b,36377,58
c,36518,773
d,36659,0
f,36800,24
11,36942,13
b,37083,55
c,37224,773
d,37365,0
f,37506,24
11,37647,13
b,37788,53
c,37929,768
d,38066,0
f,38207,24
11,38348,13
b,38489,53
c,38630,766
d,38771,0
f,38909,24
11,39050,13
b,39191,53
c,39332,757
d,39473,0
f,39614,24
11,39755,13
b,39896,52
c,40037,764
d,40178,0
f,40320,24
11,40460,13
b,40601,52
c,40742,760
d,40883,0
f,41024,24
11,41166,13
b,41307,52
c,41448,767
d,41589,0
f,41730,24
11,41871,13
b,42012,52
c,42153,741
d,42290,0
f,42431,24
11,42572,13
b,42713,52
c,42854,751
d,42995,0
f,43133,24
11,43274,13
b,43415,52
c,43556,747
d,43697,0
f,43838,24
11,43979,13
b,44120,52
c,44261,752
d,44402,0
f,44544,24
11,44684,13
b,44825,52
c,44966,749
d,45107,0
f,45248,24
11,45390,13
b,45531,52
c,45672,754
d,45813,0
f,45954,24
11,46095,13
b,46236,52
c,46377,752
d,46514,0
f,46655,24
11,46796,13
b,46937,52
c,47078,768
d,47219,0
f,47357,24
11,47498,13
b,47639,52
c,47780,752
d,47921,0
f,48062,24
11,48203,13
b,48344,52
c,48485,747
d,48626,0
f,48768,24
11,48908,13
b,49049,53
c,49190,737
d,49331,0
f,49472,24
11,49614,13
b,49755,55
c,49896,742
d,50037,0
f,50178,24
11,50319,13
b,50460,55
c,50601,753
d,50738,0
f,50879,25
11,51020,13
b,51161,55
c,51302,761
d,51443,0
f,51581,25
11,51722,13
b,51863,54
c,52004,762
d,52145,0
f,52286,25
11,52427,13
b,52568,54
c,52709,750
d,52850,0
f,52992,25
11,53132,13
b,53273,55
c,53414,757
d,53555,0
f,53696,25
11,53838,13
b,53979,55
c,54120,750
d,54261,0
f,54402,25
11,54543,13
b,54684,55
c,54825,751
d,54962,0
f,55103,25
11,55244,13
b,55385,55
c,55526,753
d,55667,0
f,55805,25
11,55946,13
b,56087,55
c,56228,769
d,56369,0
f,56510,25
11,56651,13
b,56792,54
c,56933,771
d,57074,0
f,57216,25
11,57356,13
b,57497,53
c,57638,764
d,57779,0
f,57920,25
11,58062,13
b,58203,53
c,58344,764
d,58485,0
f,58626,25
11,58767,13
b,58908,53
c,59049,762
d,59186,0
f,59327,25
11,59468,13
b,59609,53
c,59750,757
d,59891,0
f,60029,25
11,60170,13
b,60311,53
c,60452,752
d,60593,0
f,60734,25
11,60875,13
b,61016,54
c,61157,762
d,61298,0
f,61440,25
11,61580,13
b,61721,54
c,61862,763
d,62003,0
f,62144,25
11,62286,13
b,62427,55
c,62568,770
d,62709,0
f,62850,25
11,62991,13
b,63132,54
c,63273,755
d,63410,0
f,63551,25
11,63692,13
b,63833,54
c,63974,766
d,64115,0
f,64253,25
11,64394,13
b,64535,54
c,64676,759
d,64817,0
f,64958,25
11,65099,13
b,65240,54
c,65381,767
d,65522,0
f,65664,25
11,65804,13
b,65945,54
c,66086,765
d,66227,0
f,66368,25
11,66510,13
b,66651,54
c,66792,764
d,66933,0
f,67074,25
11,67215,13
b,67356,53
c,67497,759
d,67634,0
f,67775,25
11,67916,13
b,68057,54
c,68198,760
d,68339,0
f,68477,25
11,68618,13
b,68759,54
c,68900,781
d,69041,0
f,69182,25
11,69323,13
b,69464,53
c,69605,764
d,69746,0
f,69888,25
11,70028,13
b,70169,53
c,70310,769
d,70451,0
f,70592,25
11,70734,13
b,70875,53
c,71016,765
d,71157,0
f,71298,25
11,71439,13
b,71580,53
c,71721,775
d,71858,0
f,71999,25
11,72140,13
b,72281,54
c,72422,773
d,72563,0
f,72701,25
11,72842,13
b,72983,55
c,73124,750
d,73265,0
f,73406,25
11,73547,13
b,73688,55
c,73829,774
d,73970,0
f,74112,25
11,74252,13
b,74393,54
c,74534,757
d,74675,0
f,74816,25
11,74958,13
b,75099,54
c,75240,760
d,75381,0
f,75522,25
11,75663,13
b,75804,55
c,75945,768
d,76082,0
f,76223,25
11,76364,13
b,76505,54
c,76646,769
d,76787,0
f,76925,25
11,77066,13
b,77207,54
c,77348,765
d,77489,0
f,77630,25
11,77771,13
b,77912,54
c,78053,759
d,78194,0
