f,4402,21
11,4543,17
b,4684,100
c,4825,0
d,4966,0
f,5107,21
11,5245,17
b,5386,100
c,5527,0
d,5668,0
f,5809,21
11,5950,17
b,6091,100
c,6232,0
d,6373,0
f,6514,21
11,6656,17
b,6796,100
c,6937,0
d,7078,0
f,7219,21
11,7360,17
b,7502,100
c,7643,0
d,7784,0
f,7925,21
11,8066,17
b,8207,100
c,8348,0
d,8489,0
f,8626,21
11,8767,17
b,8908,100
c,9049,0
d,9190,0
f,9331,21
11,9469,17
b,9610,100
c,9751,0
d,9892,0
f,10033,21
11,10174,17
b,10315,100
c,10456,0
d,10597,0
f,10738,21
11,10880,17
b,11020,100
c,11161,0
d,11302,0
f,11443,21
11,11584,17
b,11726,100
c,11867,0
d,12008,0
f,12149,21
11,12290,17
b,12431,100
c,12572,0
d,12713,0
f,12850,21
11,12991,17
b,13132,100
c,13273,0
d,13414,0
f,13555,21
11,13693,17
b,13834,100
c,13975,0
d,14116,0
f,14257,21
11,14398,17
b,14539,100
c,14680,0
d,14821,0
f,14962,21
11,15104,17
b,15244,100
c,15385,0
d,15526,0
f,15667,21
11,15808,17
b,15950,100
c,16091,0
d,16232,0
f,16373,21
11,16514,17
b,16655,100
c,16796,0
d,16937,0
f,17074,21
11,17215,17
b,17356,100
c,17497,0
d,17638,0
f,17779,21
11,17917,17
b,18058,100
c,18199,0
d,18340,0
f,18481,21
11,18622,17
b,18763,100
c,18904,0
d,19045,0
f,19186,21
11,19328,17
b,19468,100
c,19609,0
d,19750,0
f,19891,21
11,20032,17
b,20174,100
c,20315,0
d,20456,0
f,20597,21
11,20738,17
b,20879,100
c,21020,0
d,21161,0
f,21298,21
11,21439,17
b,21580,100
c,21721,0
d,21862,0
f,22003,21
11,22141,17
b,22282,100
c,22423,0
d,22564,0
f,22705,21
11,22846,17
b,22987,100
c,23128,0
d,23269,0
f,23410,21
11,23552,17
b,23692,100
c,23833,0
d,23974,0
f,24115,21
11,24256,17
b,24398,100
c,24539,0
d,24680,0
f,24821,21
11,24962,17
b,25103,100
c,25244,0
d,25385,0
f,25522,21
11,25663,17
b,25804,100
c,25945,0
d,26086,0
f,26227,21
11,26365,17
b,26506,100
c,26647,0
d,26788,0
f,26929,21
11,27070,17
b,27211,100
c,27352,0
d,27493,0
f,27634,21
11,27776,17
b,27916,100
c,28057,0
d,28198,0
f,28339,21
11,28480,17
b,28622,100
c,28763,0
d,28904,0
f,29045,21
11,29186,17
b,29327,100
c,29468,0
d,29609,0
f,29746,21
11,29887,17
b,30028,100
c,30169,0
d,30310,0
f,30451,21
11,30589,17
b,30730,100
c,30871,0
d,31012,0
f,31153,21
11,31294,17
b,31435,100
c,31576,0
d,31717,0
f,31858,21
11,32000,17
b,32140,100
c,32281,0
d,32422,0
f,32563,21
11,32704,17
b,32846,100
c,32987,0
d,33128,0
f,33269,21
11,33410,17
b,33551,100
c,33692,0
d,33833,0
f,33970,21
11,34111,17
b,34252,100
c,34393,0
d,34534,0
f,34675,21
11,34813,17
b,34954,100
c,35095,0
d,35236,0
f,35377,21
11,35518,17
b,35659,100
c,35800,0
d,35941,0
f,36082,21
11,36224,17
b,36364,100
c,36505,0
d,36646,0
f,36787,21
11,36928,17
b,37070,100
c,37211,0
d,37352,0
f,37493,21
11,37634,17
b,37775,100
c,37916,0
d,38057,0
f,38194,21
11,38335,17
b,38476,100
c,38617,0
d,38758,0
f,38899,21
11,39037,17
b,39178,100
c,39319,0
d,39460,0
f,39601,21
11,39742,17
b,39883,100
c,40024,0
d,40165,0
f,40306,21
11,40448,17
b,40588,100
c,40729,0
d,40870,0
f,41011,21
11,41152,17
b,41294,100
c,41435,0
d,41576,0
f,41717,21
11,41858,17
b,41999,100
c,42140,0
d,42281,0
f,42418,21
11,42559,17
b,42700,100
c,42841,0
d,42982,0
f,43123,21
11,43261,17
b,43402,100
c,43543,0
d,43684,0
f,43825,21
11,43966,17
b,44107,100
c,44248,0
d,44389,0
f,44530,21
11,44672,17
b,44812,100
c,44953,0
d,45094,0
f,45235,21
11,45376,17
b,45518,100
c,45659,0
d,45800,0
f,45941,21
11,46082,17
b,46223,100
c,46364,0
d,46505,0
f,46642,21
11,46783,17
b,46924,100
c,47065,0
d,47206,0
f,47347,21
11,47485,17
b,47626,100
c,47767,0
d,47908,0
f,48049,21
11,48190,17
b,48331,100
c,48472,0
d,48613,0
f,48754,21
11,48896,17
b,49036,100
c,49177,0
d,49318,0
f,49459,21
11,49600,17
b,49742,100
c,49883,0
d,50024,0
f,50165,21
11,50306,17
b,50447,100
c,50588,0
d,50729,0
f,50866,21
11,51007,17
